,Year_0,row_id,Ranking,Choice
2981,2022,2022_975,2,I want to learn new skills
2982,2022,2022_976,2,Flexible working hours
2984,2022,2022_978,2,Flexible working hours
2985,2022,2022_979,2,Opportunity to develop software
2986,2022,2022_980,2,I want to learn new skills
2987,2022,2022_981,2,Ability to work across disciplines
2988,2022,2022_982,2,Opportunity for career advancement
2990,2022,2022_984,2,Desire to advance research
2991,2022,2022_985,2,Flexible working hours
2992,2022,2022_986,2,Ability to work across disciplines
2993,2022,2022_987,2,Ability to work across disciplines
2994,2022,2022_988,2,The salary
2996,2022,2022_990,2,Opportunity to develop software
2997,2022,2022_991,2,Flexible working hours
2999,2022,2022_993,2,Ability to work across disciplines
3000,2022,2022_994,2,Freedom to choose own working practices
3001,2022,2022_995,2,Ability to work across disciplines
3002,2022,2022_996,2,I want to learn new skills
3003,2022,2022_997,2,Flexible working hours
3004,2022,2022_998,2,I want to learn new skills
3005,2022,2022_999,2,I want to learn new skills
3006,2022,2022_1000,2,Ability to work across disciplines
3007,2022,2022_1001,2,Desire to work in a research environment
3008,2022,2022_1002,2,Flexible working hours
3010,2022,2022_1,3,I want to learn new skills
3011,2022,2022_2,3,The salary
3012,2022,2022_3,3,Opportunity to develop software
3014,2022,2022_5,3,Flexible working hours
3015,2022,2022_6,3,Desire to work in a research environment
3016,2022,2022_7,3,Ability to work across disciplines
3019,2022,2022_10,3,Desire to work in a research environment
3020,2022,2022_11,3,Opportunity for career advancement
3022,2022,2022_13,3,Freedom to choose own working practices
3023,2022,2022_14,3,I want to learn new skills
3024,2022,2022_15,3,Freedom to choose own working practices
3025,2022,2022_16,3,I want to learn new skills
3026,2022,2022_17,3,Desire to advance research
3027,2022,2022_18,3,Flexible working hours
3028,2022,2022_19,3,Opportunity for career advancement
3029,2022,2022_20,3,Opportunity to develop software
3030,2022,2022_21,3,Freedom to choose own working practices
3031,2022,2022_22,3,I want to learn new skills
3032,2022,2022_23,3,Opportunity to develop software
3033,2022,2022_24,3,The salary
3034,2022,2022_25,3,Freedom to choose own working practices
3035,2022,2022_26,3,Opportunity to develop software
3037,2022,2022_28,3,Flexible working hours
3038,2022,2022_29,3,Ability to work across disciplines
3039,2022,2022_30,3,Ability to work across disciplines
3042,2022,2022_33,3,I want to learn new skills
3044,2022,2022_35,3,Freedom to choose own working practices
3046,2022,2022_37,3,The salary
3047,2022,2022_38,3,Freedom to choose own working practices
3048,2022,2022_39,3,Opportunity to develop software
3049,2022,2022_40,3,I want to learn new skills
3050,2022,2022_41,3,I want to learn new skills
3051,2022,2022_42,3,Opportunity to develop software
3052,2022,2022_43,3,Ability to work across disciplines
3053,2022,2022_44,3,Opportunity for career advancement
3054,2022,2022_45,3,I want to learn new skills
3055,2022,2022_46,3,Freedom to choose own working practices
3056,2022,2022_47,3,Flexible working hours
3057,2022,2022_48,3,I want to learn new skills
3058,2022,2022_49,3,Flexible working hours
3060,2022,2022_51,3,Opportunity to develop software
3061,2022,2022_52,3,Opportunity to develop software
3062,2022,2022_53,3,Desire to work in a research environment
3063,2022,2022_54,3,Desire to advance research
3064,2022,2022_55,3,Opportunity for career advancement
3065,2022,2022_56,3,Ability to work across disciplines
3066,2022,2022_57,3,Ability to work across disciplines
3069,2022,2022_60,3,Ability to work across disciplines
3070,2022,2022_61,3,Ability to work across disciplines
3071,2022,2022_62,3,Flexible working hours
3072,2022,2022_63,3,Desire to advance research
3073,2022,2022_64,3,Freedom to choose own working practices
3074,2022,2022_65,3,I want to learn new skills
3076,2022,2022_67,3,Desire to advance research
3077,2022,2022_68,3,Ability to work across disciplines
3078,2022,2022_69,3,Desire to work in a research environment
3079,2022,2022_70,3,Opportunity to develop software
3081,2022,2022_72,3,Freedom to choose own working practices
3082,2022,2022_73,3,Opportunity to develop software
3085,2022,2022_76,3,Opportunity to develop software
3088,2022,2022_79,3,The salary
3090,2022,2022_81,3,Flexible working hours
3091,2022,2022_82,3,Desire to advance research
3093,2022,2022_84,3,Flexible working hours
3095,2022,2022_86,3,Ability to work across disciplines
3097,2022,2022_88,3,Freedom to choose own working practices
3098,2022,2022_89,3,Desire to work in a research environment
3099,2022,2022_90,3,The salary
3100,2022,2022_91,3,Opportunity for career advancement
3101,2022,2022_92,3,The salary
3102,2022,2022_93,3,The salary
3103,2022,2022_94,3,Desire to work in a research environment
3104,2022,2022_95,3,I want to learn new skills
3106,2022,2022_97,3,Flexible working hours
3107,2022,2022_98,3,Opportunity to develop software
3108,2022,2022_99,3,Opportunity to develop software
3109,2022,2022_100,3,The salary
3110,2022,2022_101,3,Opportunity for career advancement
3111,2022,2022_102,3,Freedom to choose own working practices
3112,2022,2022_103,3,I want to learn new skills
3113,2022,2022_104,3,I want to learn new skills
3114,2022,2022_105,3,Flexible working hours
3115,2022,2022_106,3,Freedom to choose own working practices
3116,2022,2022_107,3,Desire to advance research
3117,2022,2022_108,3,Desire to work in a research environment
3118,2022,2022_109,3,Desire to work in a research environment
3119,2022,2022_110,3,Opportunity for career advancement
3120,2022,2022_111,3,Freedom to choose own working practices
3121,2022,2022_112,3,Opportunity to develop software
3122,2022,2022_113,3,Flexible working hours
3123,2022,2022_114,3,Ability to work across disciplines
3124,2022,2022_115,3,Ability to work across disciplines
3125,2022,2022_116,3,Flexible working hours
3126,2022,2022_117,3,I want to learn new skills
3128,2022,2022_119,3,I want to learn new skills
3130,2022,2022_121,3,The salary
3131,2022,2022_122,3,Opportunity to develop software
3132,2022,2022_123,3,Ability to work across disciplines
3138,2022,2022_129,3,Desire to work in a research environment
3139,2022,2022_130,3,I want to learn new skills
3141,2022,2022_132,3,Desire to work in a research environment
3142,2022,2022_133,3,Flexible working hours
3143,2022,2022_134,3,I want to learn new skills
3144,2022,2022_135,3,Freedom to choose own working practices
3146,2022,2022_137,3,Desire to advance research
3147,2022,2022_138,3,I want to learn new skills
3148,2022,2022_139,3,Freedom to choose own working practices
3149,2022,2022_140,3,Opportunity to develop software
3150,2022,2022_141,3,Desire to work in a research environment
3151,2022,2022_142,3,Desire to work in a research environment
3152,2022,2022_143,3,Opportunity to develop software
3153,2022,2022_144,3,Desire to work in a research environment
3154,2022,2022_145,3,Desire to advance research
3155,2022,2022_146,3,Desire to work in a research environment
3158,2022,2022_149,3,The salary
3159,2022,2022_150,3,Opportunity to develop software
3160,2022,2022_151,3,Opportunity for career advancement
3161,2022,2022_152,3,Ability to work across disciplines
3162,2022,2022_153,3,Desire to advance research
3164,2022,2022_155,3,I want to learn new skills
3168,2022,2022_159,3,The salary
3170,2022,2022_161,3,Opportunity to develop software
3172,2022,2022_163,3,The salary
3174,2022,2022_165,3,Freedom to choose own working practices
3175,2022,2022_166,3,Freedom to choose own working practices
3176,2022,2022_167,3,Freedom to choose own working practices
3177,2022,2022_168,3,Opportunity to develop software
3179,2022,2022_170,3,The salary
3180,2022,2022_171,3,Freedom to choose own working practices
3181,2022,2022_172,3,Ability to work across disciplines
3182,2022,2022_173,3,Flexible working hours
3183,2022,2022_174,3,I want to learn new skills
3184,2022,2022_175,3,Flexible working hours
3185,2022,2022_176,3,I want to learn new skills
3186,2022,2022_177,3,Desire to work in a research environment
3187,2022,2022_178,3,Ability to work across disciplines
3189,2022,2022_180,3,Freedom to choose own working practices
3190,2022,2022_181,3,Freedom to choose own working practices
3191,2022,2022_182,3,The salary
3192,2022,2022_183,3,Ability to work across disciplines
3193,2022,2022_184,3,Ability to work across disciplines
3194,2022,2022_185,3,Ability to work across disciplines
3195,2022,2022_186,3,I want to learn new skills
3198,2022,2022_189,3,Ability to work across disciplines
3199,2022,2022_190,3,Desire to advance research
3200,2022,2022_191,3,Ability to work across disciplines
3201,2022,2022_192,3,Flexible working hours
3205,2022,2022_196,3,Desire to advance research
3207,2022,2022_198,3,The salary
3209,2022,2022_200,3,Desire to work in a research environment
3210,2022,2022_201,3,Flexible working hours
3212,2022,2022_203,3,Desire to work in a research environment
3213,2022,2022_204,3,Ability to work across disciplines
3214,2022,2022_205,3,Desire to advance research
3215,2022,2022_206,3,Opportunity for career advancement
3216,2022,2022_207,3,Opportunity to develop software
3217,2022,2022_208,3,Flexible working hours
3218,2022,2022_209,3,Opportunity for career advancement
3219,2022,2022_210,3,Ability to work across disciplines
3220,2022,2022_211,3,Ability to work across disciplines
3222,2022,2022_213,3,Freedom to choose own working practices
3223,2022,2022_214,3,Opportunity to develop software
3225,2022,2022_216,3,Freedom to choose own working practices
3226,2022,2022_217,3,Freedom to choose own working practices
3227,2022,2022_218,3,Flexible working hours
3228,2022,2022_219,3,Freedom to choose own working practices
3231,2022,2022_222,3,Flexible working hours
3232,2022,2022_223,3,Opportunity to develop software
3233,2022,2022_224,3,I want to learn new skills
3234,2022,2022_225,3,Desire to advance research
3235,2022,2022_226,3,Opportunity to develop software
3236,2022,2022_227,3,Flexible working hours
3237,2022,2022_228,3,Opportunity for career advancement
3238,2022,2022_229,3,Flexible working hours
3240,2022,2022_231,3,Flexible working hours
3242,2022,2022_233,3,Opportunity to develop software
3244,2022,2022_235,3,I want to learn new skills
3245,2022,2022_236,3,Ability to work across disciplines
3248,2022,2022_239,3,I want to learn new skills
3249,2022,2022_240,3,Opportunity to develop software
3250,2022,2022_241,3,The salary
3251,2022,2022_242,3,I want to learn new skills
3252,2022,2022_243,3,Opportunity for career advancement
3256,2022,2022_247,3,Desire to work in a research environment
3257,2022,2022_248,3,Freedom to choose own working practices
3258,2022,2022_249,3,The salary
3259,2022,2022_250,3,Flexible working hours
3260,2022,2022_251,3,Flexible working hours
3261,2022,2022_252,3,I want to learn new skills
3262,2022,2022_253,3,The salary
3263,2022,2022_254,3,Ability to work across disciplines
3267,2022,2022_258,3,Freedom to choose own working practices
3269,2022,2022_260,3,Opportunity to develop software
3270,2022,2022_261,3,The salary
3271,2022,2022_262,3,Opportunity to develop software
3272,2022,2022_263,3,Freedom to choose own working practices
3273,2022,2022_264,3,Opportunity to develop software
3275,2022,2022_266,3,I want to learn new skills
3277,2022,2022_268,3,Opportunity to develop software
3278,2022,2022_269,3,I want to learn new skills
3282,2022,2022_273,3,I want to learn new skills
3283,2022,2022_274,3,Freedom to choose own working practices
3286,2022,2022_277,3,Flexible working hours
3288,2022,2022_279,3,I want to learn new skills
3289,2022,2022_280,3,Desire to advance research
3290,2022,2022_281,3,I want to learn new skills
3291,2022,2022_282,3,I want to learn new skills
3293,2022,2022_284,3,Desire to advance research
3294,2022,2022_285,3,Flexible working hours
3295,2022,2022_286,3,Desire to advance research
3296,2022,2022_287,3,I want to learn new skills
3297,2022,2022_288,3,Desire to advance research
